id,clave,name
__export__.prodserv_50172000,50172000,Productos de fríjol de soya fermentados
__export__.prodserv_50172001,50172001,Salsa soya
__export__.prodserv_50172002,50172002,Pasta de pimientos picantes basada en soya
__export__.prodserv_50172003,50172003,Pasta de frijol de soya
__export__.prodserv_50172004,50172004,Pasta mixta basada en soya
__export__.prodserv_50172005,50172005,Mejoo o frijol de soya fermentado
__export__.prodserv_50172006,50172006,Queso de soya
__export__.prodserv_50181700,50181700,Suministros y mezclas para hornear
__export__.prodserv_50181708,50181708,Mezclas para hornear
__export__.prodserv_50181709,50181709,Suministros para hornear
__export__.prodserv_50181900,50181900,"Pan, galletas y pastelitos dulces"
__export__.prodserv_50181901,50181901,Pan fresco
__export__.prodserv_50181902,50181902,Pan congelado
__export__.prodserv_50181903,50181903,Galletas sencillas de sal
__export__.prodserv_50181904,50181904,Pan seco o cascaras de pan o pan tostado ( crotones)
__export__.prodserv_50181905,50181905,Galletas de dulce
__export__.prodserv_50181906,50181906,Pan de repisa
__export__.prodserv_50181907,50181907,Maza congelada para galletas
__export__.prodserv_50181908,50181908,Maza congelada para pan
__export__.prodserv_50181909,50181909,Galletas de soda
__export__.prodserv_50182000,50182000,Tartas y empanadas y pastas
__export__.prodserv_50182001,50182001,Ponqués pasteles o biscochos frescos
__export__.prodserv_50182002,50182002,Ponqués pasteles o biscochos congelados
__export__.prodserv_50182003,50182003,Maza para pastelería congelada
__export__.prodserv_50182004,50182004,Maza para galletas de soda congelada
__export__.prodserv_50182005,50182005,Galletas de arroz
__export__.prodserv_50191500,50191500,Sopas y estofados
__export__.prodserv_50191505,50191505,Sopas o sudados preparados fresco
__export__.prodserv_50191506,50191506,Sopas o sudados preparados congelados
__export__.prodserv_50191507,50191507,Sopas o sudados preparados de repisa
__export__.prodserv_50192100,50192100,Botanas
__export__.prodserv_50192109,50192109,Papas fritas de talego o mezclas
__export__.prodserv_50192110,50192110,Nueces o fruta disecada
__export__.prodserv_50192111,50192111,Carne seca o procesada
__export__.prodserv_50192112,50192112,Maíz pira
__export__.prodserv_50192113,50192113,Mariscos y filete de pescado seco
__export__.prodserv_50192300,50192300,Postres y decoraciones de postres
__export__.prodserv_50192301,50192301,Postres preparados
__export__.prodserv_50192302,50192302,Complementos de postres
__export__.prodserv_50192303,50192303,Helado de sabor o helado o postre de helado o yogurt congelado
__export__.prodserv_50192304,50192304,Conos o copas de helado comestibles
__export__.prodserv_50192400,50192400,Mermeladas y gelatinas y pastas de untar de nuez y dulce y conservas de fruta
__export__.prodserv_50192401,50192401,Mermeladas o preservativos de fruta
__export__.prodserv_50192402,50192402,Mantequilla de nueces o mixto
__export__.prodserv_50192403,50192403,Miel
__export__.prodserv_50192404,50192404,Cristales de gelatina o mermelada
__export__.prodserv_50192405,50192405,Gelatina real procesada
__export__.prodserv_50192406,50192406,Gelatina de almidón de nuez
__export__.prodserv_50192500,50192500,Sándwiches y panecillos con relleno
__export__.prodserv_50192501,50192501,Emparedados frescos
__export__.prodserv_50192502,50192502,Emparedados congelados
__export__.prodserv_50192503,50192503,Rellenos frescos para emparedados
__export__.prodserv_50192504,50192504,Rellenos congelados para emparedados
__export__.prodserv_50192600,50192600,Acompañamientos preparados
__export__.prodserv_50192601,50192601,Papas preparadas frescas o arroz o pasta o relleno
__export__.prodserv_50192602,50192602,Papas preparadas y congeladas o arroz o pasta o relleno
__export__.prodserv_50192603,50192603,Papas preparadas de repisa o arroz o pasta o relleno
__export__.prodserv_50192700,50192700,Platos combinados empaquetados
__export__.prodserv_50192701,50192701,Comidas combinadas frescas
__export__.prodserv_50192702,50192702,Comidas combinadas congeladas
__export__.prodserv_50192703,50192703,Comidas combinadas de repisa
__export__.prodserv_50192800,50192800,Empanadas y quiches y pasteles
__export__.prodserv_50192801,50192801,Pasteles de sal frescos
__export__.prodserv_50192802,50192802,Pasteles de sal congelados
__export__.prodserv_50192803,50192803,Pasteles de sal de repisa
__export__.prodserv_50192900,50192900,Pasta o tallarines natural
__export__.prodserv_50192901,50192901,Pasta sencilla o fideos
__export__.prodserv_50192902,50192902,Pasta o fideos de repisa
__export__.prodserv_50193000,50193000,Bebidas y Comidas Infantiles
__export__.prodserv_50193001,50193001,Comida para infante
__export__.prodserv_50193002,50193002,Bebidas para infantes
__export__.prodserv_50193100,50193100,Materiales y mezclas instantáneas
__export__.prodserv_50193101,50193101,Mezcla de botanas instantáneas
__export__.prodserv_50193102,50193102,Mezcla  de postres
__export__.prodserv_50193103,50193103,Mezcla de salsa
__export__.prodserv_50193104,50193104,Base para sopas
__export__.prodserv_50193105,50193105,Mezcla para rebosar o de pan
__export__.prodserv_50193106,50193106,Puré instantáneo
__export__.prodserv_50193107,50193107,Puré de papa instantáneo
__export__.prodserv_50193108,50193108,Puré preparado de varios vegetales
__export__.prodserv_50193200,50193200,Ensaladas preparadas
__export__.prodserv_50193201,50193201,Ensalada fresca preparada
__export__.prodserv_50193202,50193202,Ensalada preparada congelada
__export__.prodserv_50193203,50193203,Ensalada fresca de repisa
__export__.prodserv_50201700,50201700,Café y té
__export__.prodserv_50201706,50201706,Café
__export__.prodserv_50201707,50201707,Sustituto de café
__export__.prodserv_50201708,50201708,Bebida de café
__export__.prodserv_50201709,50201709,Café instantáneo
__export__.prodserv_50201710,50201710,Té de hoja
__export__.prodserv_50201711,50201711,Té instantáneo
__export__.prodserv_50201712,50201712,Bebidas de té
__export__.prodserv_50201713,50201713,Bolsas de té
__export__.prodserv_50201714,50201714,Cremas no lácteas
__export__.prodserv_50201715,50201715,Té de frutas
__export__.prodserv_50202200,50202200,Bebidas alcohólicas
__export__.prodserv_50202201,50202201,Cerveza
__export__.prodserv_50202202,50202202,Cidra
__export__.prodserv_50202203,50202203,Vino
__export__.prodserv_50202204,50202204,Vino fortificado
__export__.prodserv_50202205,50202205,Vino espumoso
__export__.prodserv_50202206,50202206,Licor destilado
__export__.prodserv_50202207,50202207,Cocteles de alcohol o bebidas mixtas
__export__.prodserv_50202208,50202208,Takju - vino de arroz coreano
__export__.prodserv_50202209,50202209,Soju - bebida destilada de grano
__export__.prodserv_50202210,50202210,Vino de arroz
__export__.prodserv_50202300,50202300,Bebidas no alcohólicas
__export__.prodserv_50202301,50202301,Agua
__export__.prodserv_50202302,50202302,Hielo
__export__.prodserv_50202303,50202303,Jugos congelados
__export__.prodserv_50202304,50202304,Jugos de repisa
__export__.prodserv_50202305,50202305,Jugo fresco
__export__.prodserv_50202306,50202306,Refrescos
__export__.prodserv_50202307,50202307,Bebida de chocolate o malta u otros
__export__.prodserv_50202308,50202308,Cocteles libre de alcohol o mezcla de bebidas
__export__.prodserv_50202309,50202309,Bebidas deportivas o de energía
__export__.prodserv_50202310,50202310,Agua mineral
__export__.prodserv_50202311,50202311,Bebida mixta de polvo
__export__.prodserv_50202400,50202400,Jugos o concentrados de cítricos frescos
__export__.prodserv_50202401,50202401,Jugo de mandarina clementina
__export__.prodserv_50202403,50202403,Jugo de kumquat
__export__.prodserv_50202404,50202404,Jugo de limón
__export__.prodserv_50202405,50202405,Jugo de limón amarillo
__export__.prodserv_50202406,50202406,Jugo de lima
__export__.prodserv_50202407,50202407,Jugo de mandarina
__export__.prodserv_50202408,50202408,Jugo de tangelo minneola
__export__.prodserv_50202409,50202409,Jugo de naranja
__export__.prodserv_50202410,50202410,Jugo de pomelo
__export__.prodserv_50202411,50202411,Jugo de satsuma
__export__.prodserv_50202412,50202412,Jugo de tangelo
__export__.prodserv_50202413,50202413,Jugo de tangerina
__export__.prodserv_50202414,50202414,Jugo de temple
__export__.prodserv_50202415,50202415,Jugo de ugli
__export__.prodserv_50202416,50202416,Concentrado de mandarina clementina
__export__.prodserv_50202418,50202418,Concentrado de kumquat
__export__.prodserv_50202419,50202419,Concentrado de limón
__export__.prodserv_50202420,50202420,Concentrado de limón amarillo
__export__.prodserv_50202421,50202421,Concentrado de mandarina
__export__.prodserv_50202422,50202422,Concentrado de minneola
__export__.prodserv_50202423,50202423,Concentrado de naranja
__export__.prodserv_50202424,50202424,Concentrado de pomelo
__export__.prodserv_50202425,50202425,Concentrado de satsuma
__export__.prodserv_50202426,50202426,Concentrado de tangelo
__export__.prodserv_50202427,50202427,Concentrado de mandarina
__export__.prodserv_50202428,50202428,Concentrado de temple
__export__.prodserv_50202429,50202429,Concentrado de ugli
__export__.prodserv_50202500,50202500,Jugos o concentrados de bayas frescas
__export__.prodserv_50202501,50202501,Concentrado de mora
__export__.prodserv_50202502,50202502,Concentrado de agras
__export__.prodserv_50202503,50202503,Concentrado de arándano
__export__.prodserv_50202504,50202504,Concentrado de uva
__export__.prodserv_50202505,50202505,Concentrado de frambuesa
__export__.prodserv_50202506,50202506,Concentrado de fresa
__export__.prodserv_50202507,50202507,Jugo de boysenberry
__export__.prodserv_50202508,50202508,Jugo de grosella
__export__.prodserv_50202509,50202509,Jugo de mora
__export__.prodserv_50202510,50202510,Jugo de agras
__export__.prodserv_50202511,50202511,Jugo de frambuesa
__export__.prodserv_50202512,50202512,Jugo de fresa
__export__.prodserv_50202513,50202513,Jugo de uva
__export__.prodserv_50202600,50202600,Jugos o concentrados de especies con pepitas frescas
__export__.prodserv_50202601,50202601,Jugo de manzana
__export__.prodserv_50202602,50202602,Jugo de pera
__export__.prodserv_50202700,50202700,Jugos o concentrados de especies con una semilla grande frescas
__export__.prodserv_50202701,50202701,Jugo de albaricoque
__export__.prodserv_50202702,50202702,Jugo de cereza
__export__.prodserv_50202703,50202703,Jugo de nectarina
__export__.prodserv_50202704,50202704,Jugo de durazno
__export__.prodserv_50202705,50202705,Jugo de ciruela
__export__.prodserv_50202706,50202706,Jugo de ciruela pasa
__export__.prodserv_50202800,50202800,Jugos o concentrados de especies tropicales frescas
__export__.prodserv_50202801,50202801,Concentrado de crema de coco
__export__.prodserv_50202802,50202802,Concentrado de fruta de kiwi
__export__.prodserv_50202803,50202803,Concentrado de mango
__export__.prodserv_50202804,50202804,Concentrado de maracuyá
__export__.prodserv_50202805,50202805,Concentrado de piña
__export__.prodserv_50202806,50202806,Concentrado de carambola
__export__.prodserv_50203000,50203000,Jugos o concentrados de melones frescos
__export__.prodserv_50203001,50203001,Concentrado de cantalupo
__export__.prodserv_50203002,50203002,Concentrado de melón honeydrew
__export__.prodserv_50203003,50203003,Concentrado de melón
__export__.prodserv_50211502,50211502,Cigarrillos o cigarros
__export__.prodserv_50211503,50211503,Tabaco para pipa o tabaco de hoja
__export__.prodserv_50211504,50211504,Tabaco para mascar
__export__.prodserv_50211505,50211505,Cigarrillos herbales
__export__.prodserv_50211506,50211506,Rapé
__export__.prodserv_50211600,50211600,"Productos, suministros y accesorios para tabaco"
__export__.prodserv_50211607,50211607,Papel para cigarrillos o filtros
__export__.prodserv_50211608,50211608,Encendedores o mecha
__export__.prodserv_50211609,50211609,Pipas para fumar
__export__.prodserv_50211610,50211610,Limpiadores de tabaco para pipas
__export__.prodserv_50211611,50211611,Juego de fumador
__export__.prodserv_50211612,50211612,Encendedores para cigarrillos
__export__.prodserv_50221000,50221000,Legumbres
__export__.prodserv_50221001,50221001,Granos
__export__.prodserv_50221002,50221002,Harina
__export__.prodserv_50221100,50221100,Cereales
__export__.prodserv_50221101,50221101,Grano de cereal
__export__.prodserv_50221102,50221102,Grano de harina
__export__.prodserv_50221200,50221200,Cereales procesados
__export__.prodserv_50221201,50221201,Cereal caliente o listo para comer
__export__.prodserv_50221202,50221202,Barras de desayuno o de salud
__export__.prodserv_50221300,50221300,Harina y productos de molinos
__export__.prodserv_50221301,50221301,Harina vegetal
__export__.prodserv_50221302,50221302,Malta de cebada
__export__.prodserv_50221303,50221303,Almidón o harina comestible
__export__.prodserv_50221304,50221304,Harina de papa
__export__.prodserv_50301500,50301500,Manzanas
__export__.prodserv_50301501,50301501,Manzanas akane
__export__.prodserv_50301502,50301502,Manzana ambrosia
__export__.prodserv_50301503,50301503,Manzanas api
__export__.prodserv_50301504,50301504,Manzanas baldwin
__export__.prodserv_50301505,50301505,Manzanas brabum
__export__.prodserv_50301506,50301506,Manzanas bramley
__export__.prodserv_50301507,50301507,Manzana joven bramley
__export__.prodserv_50301508,50301508,Manzana calville blanche d’hiver
__export__.prodserv_50301509,50301509,Manzana cameo
__export__.prodserv_50301510,50301510,Manzana charles ross
__export__.prodserv_50301511,50301511,Manzana codlin
__export__.prodserv_50301512,50301512,Manzana cortland
__export__.prodserv_50301513,50301513,Manzana costard
__export__.prodserv_50301514,50301514,Manzana court pendu plat
__export__.prodserv_50301515,50301515,Manzana  cox´s orange pippin
__export__.prodserv_50301516,50301516,Manzana crab
__export__.prodserv_50301517,50301517,Manzana crispin
__export__.prodserv_50301518,50301518,Manzana delicious
__export__.prodserv_50301519,50301519,Manzana duchess
__export__.prodserv_50301520,50301520,Manzana earlidorado
__export__.prodserv_50301521,50301521,Manzana early mcintosh
__export__.prodserv_50301522,50301522,Manzana elstar
__export__.prodserv_50301523,50301523,Manzana imperio
__export__.prodserv_50301524,50301524,Manzana flor de kent
__export__.prodserv_50301525,50301525,Manzana fuji
__export__.prodserv_50301526,50301526,Manzana gala
__export__.prodserv_50301527,50301527,Manzana gascoyne´s scarlet
__export__.prodserv_50301528,50301528,Manzana gilliflower
__export__.prodserv_50301529,50301529,Manzana ginger dorado
__export__.prodserv_50301530,50301530,Manzana gladstone
__export__.prodserv_50301531,50301531,Manzana gloster
__export__.prodserv_50301532,50301532,Manzana dorado supreme
__export__.prodserv_50301533,50301533,Manzana dorado delicious
__export__.prodserv_50301534,50301534,Manzana dorado nobel
__export__.prodserv_50301535,50301535,Manzana granny smith
__export__.prodserv_50301536,50301536,Manzana gravenstain
__export__.prodserv_50301537,50301537,Manzana greening
__export__.prodserv_50301538,50301538,Manzana greensleeves
__export__.prodserv_50301539,50301539,Manzana honeycrisp
__export__.prodserv_50301540,50301540,Manzana howgate wonder
__export__.prodserv_50301541,50301541,Manzana rojo ida
__export__.prodserv_50301542,50301542,Manzana james grives
__export__.prodserv_50301543,50301543,Manzana jersey mac
__export__.prodserv_50301544,50301544,Manzana jester
__export__.prodserv_50301545,50301545,Manzana jonadorado
__export__.prodserv_50301546,50301546,Manzana jonamac
__export__.prodserv_50301547,50301547,Manzana  jonathan
__export__.prodserv_50301548,50301548,Manzana katy
__export__.prodserv_50301549,50301549,Manzana kidd´s orange rojo
__export__.prodserv_50301550,50301550,Manzana dama
__export__.prodserv_50301551,50301551,Manzana ley de roma
__export__.prodserv_50301552,50301552,Manzana laxton
__export__.prodserv_50301553,50301553,Manzana lord derby
__export__.prodserv_50301554,50301554,Manzana macoun
__export__.prodserv_50301555,50301555,Manzana mcintosh
__export__.prodserv_50301556,50301556,Manzana mutsu
__export__.prodserv_50301557,50301557,Manzana newtown pippin
__export__.prodserv_50301558,50301558,Manzana northen spy
__export__.prodserv_50301559,50301559,Manzana orleans reinette
__export__.prodserv_50301560,50301560,Manzana ozark dorado
__export__.prodserv_50301561,50301561,Manzana pacific rose
__export__.prodserv_50301562,50301562,Manzana paula rojo
__export__.prodserv_50301563,50301563,Manzana peamain
__export__.prodserv_50301564,50301564,Manzana dama rosada
__export__.prodserv_50301565,50301565,Manzana pippin
__export__.prodserv_50301566,50301566,Manzana pitmaston piña
__export__.prodserv_50301567,50301567,Manzana pomme dápi
__export__.prodserv_50301568,50301568,Manzana prime dorado
__export__.prodserv_50301569,50301569,Manzana rojo astrachan
__export__.prodserv_50301570,50301570,Manzana rojo boscoop
__export__.prodserv_50301571,50301571,Manzana  jefe rojo
__export__.prodserv_50301572,50301572,Manzana rojo delecioso
__export__.prodserv_50301573,50301573,Manzana rojo gravenstain
__export__.prodserv_50301574,50301574,Manzana roma roja
__export__.prodserv_50301575,50301575,Manzana rojo stayman
__export__.prodserv_50301576,50301576,Manzana rojo york
__export__.prodserv_50301577,50301577,Manzana reinette
__export__.prodserv_50301578,50301578,Manzana bellesa de roma
__export__.prodserv_50301579,50301579,Manzana russet
__export__.prodserv_50301580,50301580,Manzana  belleza sierra
__export__.prodserv_50301581,50301581,Manzana spartan
__export__.prodserv_50301582,50301582,Manzana stark crimson
__export__.prodserv_50301583,50301583,Manzana starrey
__export__.prodserv_50301584,50301584,Manzana stayman
__export__.prodserv_50301585,50301585,Manzana stayman winesap
__export__.prodserv_50301586,50301586,Manzana summer rambo
__export__.prodserv_50301587,50301587,Manzana tsugaru
__export__.prodserv_50301588,50301588,Manzanaveine onzas
__export__.prodserv_50301589,50301589,Manzana tydeman rojo
__export__.prodserv_50301590,50301590,Manzana vistabella
__export__.prodserv_50301591,50301591,Manzana weatley
__export__.prodserv_50301592,50301592,Manzana blanco joanetine
__export__.prodserv_50301593,50301593,Manzana blanco transparente
__export__.prodserv_50301594,50301594,Manzana winesap
__export__.prodserv_50301595,50301595,Manzana worcester
__export__.prodserv_50301596,50301596,Manzana york imperial
__export__.prodserv_50301597,50301597,Manzana anna
__export__.prodserv_50301600,50301600,Albaricoques
__export__.prodserv_50301601,50301601,Abaricoques ambercot
__export__.prodserv_50301602,50301602,Albaricoques apache
__export__.prodserv_50301603,50301603,Albaricoques brittany dorado
__export__.prodserv_50301604,50301604,Albaricoque negro
__export__.prodserv_50301605,50301605,Albaricoque blenheim
__export__.prodserv_50301606,50301606,Albaricoque bonny
__export__.prodserv_50301607,50301607,Albaricoque biluda
__export__.prodserv_50301608,50301608,Albaricoque castlebrite
__export__.prodserv_50301609,50301609,Albaricoque  clutha dorado
__export__.prodserv_50301610,50301610,Albaricoque clutha sun
__export__.prodserv_50301611,50301611,Albaricoque derby royal
__export__.prodserv_50301612,50301612,Albaricoque dina
__export__.prodserv_50301613,50301613,Albaricoque earlicot
__export__.prodserv_50301614,50301614,Albaricoque earliman
__export__.prodserv_50301615,50301615,Albaricoque early bright
__export__.prodserv_50301616,50301616,Albaricoque  flaming dorado
__export__.prodserv_50301617,50301617,Albaricoque frenso
__export__.prodserv_50301618,50301618,Albaricoque dorado bright
__export__.prodserv_50301619,50301619,Albaricoque doradobar
__export__.prodserv_50301620,50301620,Albaricoque doradoen sweet
__export__.prodserv_50301621,50301621,Albaricoque doradorich
__export__.prodserv_50301622,50301622,Albaricoque helena
__export__.prodserv_50301623,50301623,Albaricoque honeycot
__export__.prodserv_50301624,50301624,Albaricoque imperial
__export__.prodserv_50301625,50301625,Albaricoque jordanne
__export__.prodserv_50301626,50301626,Albaricoque jumbo cot
__export__.prodserv_50301627,50301627,Albaricoque kandy kot
__export__.prodserv_50301628,50301628,Albaricoque katy
__export__.prodserv_50301629,50301629,Albaricoque rey
__export__.prodserv_50301630,50301630,Albaricoque lambertin
__export__.prodserv_50301631,50301631,Albaricoque loma
__export__.prodserv_50301632,50301632,Albaricoque lulu belle
__export__.prodserv_50301633,50301633,Albaricoque modesto
__export__.prodserv_50301634,50301634,Albaricoque moorpark
__export__.prodserv_50301635,50301635,Albaricoque orangerojo
__export__.prodserv_50301636,50301636,Albaricoque palstein
__export__.prodserv_50301637,50301637,Albaricoque patterson
__export__.prodserv_50301638,50301638,Albaricoque perfection
__export__.prodserv_50301639,50301639,Albaricoque poppy
__export__.prodserv_50301640,50301640,Albaricoque poppycot
__export__.prodserv_50301641,50301641,Albaricoque queen
__export__.prodserv_50301642,50301642,Albaricoque riland
__export__.prodserv_50301643,50301643,Albaricoque rival
__export__.prodserv_50301644,50301644,Albaricoque robada
__export__.prodserv_50301645,50301645,Albaricoque royal
__export__.prodserv_50301646,50301646,Albaricoque  royal blenheim
__export__.prodserv_50301647,50301647,Albaricoque  royal orange
__export__.prodserv_50301648,50301648,Albaricoque sundrop
__export__.prodserv_50301649,50301649,Albaricoque tilton
__export__.prodserv_50301650,50301650,Albaricoque tomcot
__export__.prodserv_50301651,50301651,Albaricoque tracy
__export__.prodserv_50301652,50301652,Albaricoque tri gem
__export__.prodserv_50301653,50301653,Albaricoque valley dorado
__export__.prodserv_50301654,50301654,Albaricoque westley
__export__.prodserv_50301655,50301655,Albaricoque  york
__export__.prodserv_50301700,50301700,Bananos
__export__.prodserv_50301701,50301701,Banana apple
__export__.prodserv_50301702,50301702,Banana bebe
__export__.prodserv_50301703,50301703,Banana burro
__export__.prodserv_50301704,50301704,Bananas cavendish
__export__.prodserv_50301705,50301705,Bananas dominico
__export__.prodserv_50301706,50301706,Bananas green
__export__.prodserv_50301707,50301707,Bananas gros michel
__export__.prodserv_50301708,50301708,Bananas lacatan
__export__.prodserv_50301709,50301709,Bananas dedo de dama
__export__.prodserv_50301710,50301710,Bananas manzano
__export__.prodserv_50301711,50301711,Banana mysore
__export__.prodserv_50301712,50301712,Banana pisang mas
__export__.prodserv_50301713,50301713,Bananas rojo
__export__.prodserv_50301714,50301714,Bananas saba
__export__.prodserv_50301715,50301715,Bananas sucrier
__export__.prodserv_50301716,50301716,Bananas palillo
__export__.prodserv_50301717,50301717,Bananas purple
__export__.prodserv_50301718,50301718,Bananas isla
__export__.prodserv_50301800,50301800,Barberries
__export__.prodserv_50301801,50301801,Berberís paleleaf
__export__.prodserv_50301802,50301802,Barberís chenault
__export__.prodserv_50301803,50301803,Barberries rojo
__export__.prodserv_50301804,50301804,Barberís wintergreen
__export__.prodserv_50301805,50301805,Barberís korean
__export__.prodserv_50301806,50301806,Barberís mentor
__export__.prodserv_50301807,50301807,Barberís japanese
__export__.prodserv_50301808,50301808,Barberís atropurpurea
__export__.prodserv_50301809,50301809,Barberís aurea
__export__.prodserv_50301810,50301810,Barberís bagatelle
__export__.prodserv_50301811,50301811,Barberís crimsom pygmy
__export__.prodserv_50301812,50301812,Barberís kobold
__export__.prodserv_50301813,50301813,Barberís warty
__export__.prodserv_50301814,50301814,Barberís  europea
__export__.prodserv_50301900,50301900,Gayubas
__export__.prodserv_50301901,50301901,Gayuba alpine
__export__.prodserv_50301902,50301902,Gayuba roja
__export__.prodserv_50301903,50301903,Gayuba comun
__export__.prodserv_50302000,50302000,Moras
__export__.prodserv_50302001,50302001,Mora apache
__export__.prodserv_50302002,50302002,Mora negro satin
__export__.prodserv_50302003,50302003,Mora
__export__.prodserv_50302004,50302004,Mora cherokee
__export__.prodserv_50302005,50302005,Mora chester
__export__.prodserv_50302006,50302006,Mora dirksen
__export__.prodserv_50302007,50302007,Bayas josta
__export__.prodserv_50302008,50302008,Bayas logan
__export__.prodserv_50302009,50302009,Bayas marion
__export__.prodserv_50302010,50302010,Mora navaho
__export__.prodserv_50302011,50302011,Baya nectar
__export__.prodserv_50302012,50302012,Mora olallie
__export__.prodserv_50302013,50302013,Baya tay
__export__.prodserv_50302014,50302014,Mora thomless hull
__export__.prodserv_50302015,50302015,Baya young
__export__.prodserv_50302100,50302100,Arándanos de mirto
__export__.prodserv_50302101,50302101,Arandanos bog
__export__.prodserv_50302102,50302102,Arandanos dwarf
__export__.prodserv_50302103,50302103,Arandanos mountain
__export__.prodserv_50302104,50302104,Arandanos oval-leaved
__export__.prodserv_50302200,50302200,Agrás
__export__.prodserv_50302201,50302201,Agras bluecrop
__export__.prodserv_50302202,50302202,Agras bluetta
__export__.prodserv_50302203,50302203,Agras brigitta
__export__.prodserv_50302204,50302204,Agras chandler
__export__.prodserv_50302205,50302205,Agras duque
__export__.prodserv_50302206,50302206,Agras hrdyblue
__export__.prodserv_50302207,50302207,Agras legacy
__export__.prodserv_50302208,50302208,Agras misty
__export__.prodserv_50302209,50302209,Agras nelson
__export__.prodserv_50302210,50302210,Agras northblue
__export__.prodserv_50302211,50302211,Agras northcountry
__export__.prodserv_50302212,50302212,Agras northsky
__export__.prodserv_50302213,50302213,Agras patriot
__export__.prodserv_50302214,50302214,Agras spartan
__export__.prodserv_50302215,50302215,Agras toro
__export__.prodserv_50302300,50302300,Fruta del pan
__export__.prodserv_50302301,50302301,Fruta de pan chataigne
__export__.prodserv_50302302,50302302,Fruta de pan sin pepa
__export__.prodserv_50302303,50302303,Fruta de pan corazón blanco
__export__.prodserv_50302304,50302304,Fruta de pan corazón amarillo
__export__.prodserv_50302400,50302400,Chirimoyas
__export__.prodserv_50302401,50302401,Chirimoya chays
__export__.prodserv_50302402,50302402,Chirimoya bronceada
__export__.prodserv_50302403,50302403,Chirimoya burtons
__export__.prodserv_50302404,50302404,Chirimoya burton favorite
__export__.prodserv_50302405,50302405,Chirimoya jete
__export__.prodserv_50302406,50302406,Chirimoya reretai
__export__.prodserv_50302407,50302407,Chirimoya smoothey
__export__.prodserv_50302408,50302408,Chirimoya español
__export__.prodserv_50302409,50302409,Chirimoya blanco
__export__.prodserv_50302500,50302500,Cerezas
__export__.prodserv_50302501,50302501,Cereza amarelle
__export__.prodserv_50302502,50302502,Cereza brooks
__export__.prodserv_50302503,50302503,Cereza bigarreu
__export__.prodserv_50302504,50302504,Cereza bing
__export__.prodserv_50302505,50302505,Cereza blach republic
__export__.prodserv_50302506,50302506,Cereza negro schmidt
__export__.prodserv_50302507,50302507,Cereza negrotartarian
__export__.prodserv_50302508,50302508,Cereza fiesta bing
__export__.prodserv_50302509,50302509,Cereza garnet
__export__.prodserv_50302510,50302510,Cereza rey
__export__.prodserv_50302511,50302511,Cereza chapman
__export__.prodserv_50302512,50302512,Cereza lapin
__export__.prodserv_50302513,50302513,Cereza larian
__export__.prodserv_50302514,50302514,Cereza dark guines
__export__.prodserv_50302515,50302515,Cereza montmorency
__export__.prodserv_50302516,50302516,Cereza duque
__export__.prodserv_50302517,50302517,Cereza early rivers
__export__.prodserv_50302518,50302518,Cereza ruby bing
__export__.prodserv_50302519,50302519,Cereza santine
__export__.prodserv_50302520,50302520,Cereza geans/guines
__export__.prodserv_50302521,50302521,Cereza sonata
__export__.prodserv_50302522,50302522,Cereza lambert
__export__.prodserv_50302523,50302523,Cereza stella
__export__.prodserv_50302524,50302524,Cereza sweethart
__export__.prodserv_50302525,50302525,Cereza tartarian
__export__.prodserv_50302527,50302527,Cereza maraschino
__export__.prodserv_50302528,50302528,Cereza van
__export__.prodserv_50302529,50302529,Cereza morello
__export__.prodserv_50302530,50302530,Cereza royal ann
__export__.prodserv_50302531,50302531,Cereza ranier
__export__.prodserv_50302532,50302532,Cereza royal
__export__.prodserv_50302533,50302533,Cereza verde
__export__.prodserv_50302600,50302600,Citrones
__export__.prodserv_50302601,50302601,Citrones buddha´s hand
__export__.prodserv_50302602,50302602,Citrones dedo rojo
__export__.prodserv_50302603,50302603,Citrones fo shoukan
__export__.prodserv_50302604,50302604,Citrones bushakan
__export__.prodserv_50302605,50302605,Citones diamante
__export__.prodserv_50302606,50302606,Citrones etrog
__export__.prodserv_50302607,50302607,Citrones ponderosa
__export__.prodserv_50302700,50302700,Arándanos
__export__.prodserv_50302701,50302701,Arandano ben lear
__export__.prodserv_50302702,50302702,Arandano early negro
__export__.prodserv_50302703,50302703,Arandano gryclesik
__export__.prodserv_50302704,50302704,Arandano  howe
__export__.prodserv_50302705,50302705,Bayas lingon
__export__.prodserv_50302706,50302706,Arandano mcfarling
__export__.prodserv_50302707,50302707,Arandano mauntain
__export__.prodserv_50302708,50302708,Arandano pilgrim
__export__.prodserv_50302709,50302709,Arandano searless
__export__.prodserv_50302710,50302710,Arandano stevens
__export__.prodserv_50302800,50302800,pasas de Corinto
__export__.prodserv_50302801,50302801,Pasa hudson bay
__export__.prodserv_50302802,50302802,Pasa waxy
__export__.prodserv_50302803,50302803,Pasa desert
__export__.prodserv_50302804,50302804,Pasa negra
__export__.prodserv_50302805,50302805,Pasa roja
__export__.prodserv_50302806,50302806,Pasa blanca
__export__.prodserv_50302900,50302900,Dátiles
__export__.prodserv_50302901,50302901,Dátiles asharasi
__export__.prodserv_50302902,50302902,Dátiles barhi o barhee
__export__.prodserv_50302903,50302903,Dátiles deglet noor
__export__.prodserv_50302904,50302904,Dátiles fardh
__export__.prodserv_50302905,50302905,Dátiles gundila
